"","DATE","TIME","BOROUGH","ZIP.CODE","LATITUDE","LONGITUDE","ON.STREET.NAME","CROSS.STREET.NAME","PERSONS.INJURED","PERSONS.KILLED","PEDESTRIANS.INJURED","PEDESTRIANS.KILLED","CYCLISTS.INJURED","CYCLISTS.KILLED","MOTORISTS.INJURED","MOTORISTS.KILLED","VEHICLE.1.TYPE","VEHICLE.2.TYPE","VEHICLE.1.FACTOR","hour","Month","Avg..High","Avg..Low","Mean","time_of_day","season"
"100","04/17/2015","14:28",2,11228,40.6184477,-74.0165298,"83 STREET","11 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",14,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"101","04/17/2015","19:00",3,10011,40.7428118,-73.9965789,"7 AVENUE","WEST 21 STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",19,4,"16¡C","6¡C","11¡C","Evening","Winter"
"102","04/17/2015","19:05",2,11218,40.6386746,-73.9718127,"CORTELYOU ROAD","EAST 7 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,4,"16¡C","6¡C","11¡C","Evening","Winter"
"103","04/17/2015","19:45",1,11432,40.7051481,-73.7956894,"164 STREET","JAMAICA AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,4,"16¡C","6¡C","11¡C","Evening","Winter"
"104","04/17/2015","6:20",1,11355,40.7466812,-73.8147726,"KISSENA BOULEVARD","QUINCE AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","UNKNOWN","FAILURE TO YIELD RIGHT-OF-WAY",6,4,"16¡C","6¡C","11¡C","Morning","Winter"
"105","04/18/2015","11:05",3,10003,40.7339788,-73.9909432,"EAST 13 STREET","BROADWAY",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",11,4,"16¡C","6¡C","11¡C","Morning","Winter"
"106","04/18/2015","14:44",1,11377,40.7518401,-73.9035714,"BROADWAY","58 STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","DRIVER INATTENTION/DISTRACTION",14,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"107","04/18/2015","16:30",1,11368,40.7489395,-73.8544701,"111 STREET","44 AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"108","04/18/2015","21:50",2,11211,40.7077437,-73.9536048,"SOUTH 5 STREET","HOOPER STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",21,4,"16¡C","6¡C","11¡C","Evening","Winter"
"109","04/18/2015","9:41",1,11102,40.7686182,-73.9250746,"CRESCENT STREET","30 AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",9,4,"16¡C","6¡C","11¡C","Morning","Winter"
"110","04/19/2015","0:17",3,10023,40.768891,-73.9820935,"BROADWAY","WEST 60 STREET",1,0,0,0,1,0,0,0,"BICYCLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION",0,4,"16¡C","6¡C","11¡C","Midnight","Winter"
"111","04/19/2015","16:35",3,10011,40.7416452,-74.0048609,"9 AVENUE","WEST 15 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",16,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"112","04/19/2015","20:28",3,10030,40.823647,-73.9438444,"WEST 145 STREET","EDGECOMBE AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,4,"16¡C","6¡C","11¡C","Evening","Winter"
"113","04/20/2015","8:00",2,11211,40.7075957,-73.961861,"DIVISION AVENUE","LEE AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",8,4,"16¡C","6¡C","11¡C","Morning","Winter"
"114","04/21/2015","21:20",2,11224,40.5766254,-73.9847729,"WEST 17 STREET","MERMAID AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INEXPERIENCE",21,4,"16¡C","6¡C","11¡C","Evening","Winter"
"115","04/21/2015","22:20",4,10456,40.8387216,-73.9137706,"GRAND CONCOURSE","EAST 170 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION",22,4,"16¡C","6¡C","11¡C","Evening","Winter"
"116","04/21/2015","9:30",1,11373,40.7425328,-73.8803373,"MACNISH STREET","ELMHURST AVENUE",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",9,4,"16¡C","6¡C","11¡C","Morning","Winter"
"117","04/21/2015","9:30",1,11433,40.6893758,-73.7936967,"111 AVENUE","155 STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",9,4,"16¡C","6¡C","11¡C","Morning","Winter"
"118","04/22/2015","21:30",2,11209,40.6235899,-74.025047,"5 AVENUE","83 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","ALCOHOL INVOLVEMENT",21,4,"16¡C","6¡C","11¡C","Evening","Winter"
"119","04/22/2015","7:00",1,11368,40.7507179,-73.8587648,"ROOSEVELT AVENUE","108 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",7,4,"16¡C","6¡C","11¡C","Morning","Winter"
"120","04/23/2015","10:15",2,11237,40.7093173,-73.9329972,"MORGAN AVENUE","MESEROLE STREET",3,0,0,0,1,0,2,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","TRAFFIC CONTROL DISREGARDED",10,4,"16¡C","6¡C","11¡C","Morning","Winter"
"121","04/23/2015","18:30",3,10075,40.7720212,-73.9560151,"2 AVENUE","EAST 77 STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"122","04/23/2015","8:05",2,11235,40.5834503,-73.9503862,"EMMONS AVENUE","SHEEPSHEAD BAY ROAD",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",8,4,"16¡C","6¡C","11¡C","Morning","Winter"
"123","04/24/2015","15:16",2,11218,40.6413948,-73.9890784,"40 STREET","12 AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INEXPERIENCE",15,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"124","04/24/2015","17:40",3,10003,40.7295792,-73.9932602,"BROADWAY","WAVERLY PLACE",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","TURNING IMPROPERLY",17,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"125","04/24/2015","18:05",1,11101,40.7473589,-73.9476079,"45 AVENUE","21 STREET",1,0,0,0,1,0,0,0,"LIVERY VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"126","04/24/2015","23:06",2,11231,40.6815924,-74.0079248,"VAN BRUNT STREET","SEABRING STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",23,4,"16¡C","6¡C","11¡C","Evening","Winter"
"127","04/25/2015","17:42",4,10467,40.8728912,-73.8806921,"EAST MOSHOLU PARKWAY NORTH","BAINBRIDGE AVENUE",1,0,0,0,1,0,0,0,"UNKNOWN","","DRIVER INATTENTION/DISTRACTION",17,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"128","04/26/2015","11:05",2,11204,40.6287961,-73.9878412,"53 STREET","16 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",11,4,"16¡C","6¡C","11¡C","Morning","Winter"
"129","04/26/2015","16:55",2,11226,40.6513697,-73.9559072,"BEDFORD AVENUE","MARTENSE STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",16,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"130","04/26/2015","20:50",1,11102,40.7722895,-73.9153947,"24 AVENUE","31 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INEXPERIENCE",20,4,"16¡C","6¡C","11¡C","Evening","Winter"
"131","04/27/2015","12:00",1,11364,40.7395206,-73.7522663,"MOUNT MORRIS PARK WEST","WEST 124 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",12,4,"16¡C","6¡C","11¡C","Morning","Winter"
"132","04/27/2015","12:40",3,10007,40.7125314,-74.0076652,"BROADWAY","PARK PLACE",1,0,0,0,1,0,0,0,"SMALL COM VEH(4 TIRES)","BICYCLE","FATIGUED/DROWSY",12,4,"16¡C","6¡C","11¡C","Morning","Winter"
"133","04/27/2015","17:15",3,10065,40.7672901,-73.9666066,"EAST 66 STREET","PARK AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",17,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"134","04/28/2015","14:00",2,11223,40.5937418,-73.9608458,"CONEY ISLAND AVENUE","AVENUE W",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","BACKING UNSAFELY",14,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"135","04/28/2015","18:44",2,11220,40.6434682,-74.0227699,"2 AVENUE","60 STREET",2,0,0,0,2,0,0,0,"BICYCLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION",18,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"136","04/28/2015","6:35",1,11103,40.7623893,-73.9117974,"30 AVENUE","44 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",6,4,"16¡C","6¡C","11¡C","Morning","Winter"
"137","04/28/2015","7:25",2,11204,40.629356,-73.9872575,"16 AVENUE","52 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",7,4,"16¡C","6¡C","11¡C","Morning","Winter"
"138","04/28/2015","8:05",1,11358,40.768822,-73.7962269,"32 AVENUE","169 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INEXPERIENCE",8,4,"16¡C","6¡C","11¡C","Morning","Winter"
"139","04/28/2015","9:30",3,10038,40.7119057,-74.0060347,"PARK ROW","SPRUCE STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",9,4,"16¡C","6¡C","11¡C","Morning","Winter"
"140","04/29/2015","16:00",3,10002,40.7229337,-73.9886394,"EAST HOUSTON STREET","ALLEN STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FATIGUED/DROWSY",16,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"141","04/29/2015","17:00",1,11355,40.7478344,-73.8330023,"BOOTH MEMORIAL AVENUE","LAWRENCE STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",17,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"142","04/29/2015","19:00",3,10013,40.7165417,-73.9969843,"CANAL STREET","ELIZABETH STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,4,"16¡C","6¡C","11¡C","Evening","Winter"
"143","04/29/2015","19:38",3,10023,40.7774101,-73.9787983,"WEST 72 STREET","COLUMBUS AVENUE",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","LOST CONSCIOUSNESS",19,4,"16¡C","6¡C","11¡C","Evening","Winter"
"144","04/29/2015","21:10",2,11201,40.6997037,-73.9804639,"NAVY STREET","SANDS STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","PRESCRIPTION MEDICATION",21,4,"16¡C","6¡C","11¡C","Evening","Winter"
"145","04/29/2015","5:38",3,10028,40.7802299,-73.9613681,"5 AVENUE","EAST 84 STREET",2,0,0,0,1,0,1,0,"TAXI","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",5,4,"16¡C","6¡C","11¡C","Midnight","Winter"
"146","04/30/2015","11:50",3,10038,40.7117796,-73.9997006,"SAINT JAMES PLACE","MADISON STREET",1,0,0,0,1,0,0,0,"AMBULANCE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION",11,4,"16¡C","6¡C","11¡C","Morning","Winter"
"147","04/30/2015","17:30",3,10034,40.8648086,-73.9193623,"WEST 207 STREET","POST AVENUE",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","LOST CONSCIOUSNESS",17,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"148","04/30/2015","17:40",3,10001,40.7454217,-73.9909669,"6 AVENUE","WEST 27 STREET",1,0,0,0,1,0,0,0,"TAXI","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION",17,4,"16¡C","6¡C","11¡C","Afternoon","Winter"
"149","04/30/2015","20:30",2,11230,40.6254928,-73.9585397,"AVENUE J","EAST 18 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,4,"16¡C","6¡C","11¡C","Evening","Winter"
"150","04/30/2015","22:05",3,10036,40.7615555,-73.9940691,"WEST 45 STREET","10 AVENUE",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",22,4,"16¡C","6¡C","11¡C","Evening","Winter"
"151","05/01/15","16:38",1,11377,40.7453924,-73.9066122,"ROOSEVELT AVENUE","58 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"152","05/01/15","16:40",4,10451,40.8277186,-73.9222329,"EAST 162 STREET","GRAND CONCOURSE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",16,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"153","05/01/15","18:30",2,11217,40.6863108,-73.9744391,"FULTON STREET","SOUTH PORTLAND AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"154","05/02/15","0:57",3,10065,40.7605353,-73.9583509,"YORK AVENUE","EAST 62 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",0,5,"21¡C","12¡C","17¡C","Midnight","Summer"
"155","05/02/15","16:09",3,10019,40.7668758,-73.979076,"CENTRAL PARK SOUTH","7 AVENUE",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"156","05/02/15","19:30",1,11356,40.7816495,-73.8366945,"HOLLAND AVENUE","BENJAMIN PLACE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,5,"21¡C","12¡C","17¡C","Evening","Summer"
"157","05/02/15","20:38",3,10128,40.778486,-73.9452545,"YORK AVENUE","EAST 90 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","PRESCRIPTION MEDICATION",20,5,"21¡C","12¡C","17¡C","Evening","Summer"
"158","05/02/15","9:17",2,11222,40.7230964,-73.9440842,"DRIGGS AVENUE","RUSSELL STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",9,5,"21¡C","12¡C","17¡C","Morning","Summer"
"159","05/03/15","11:15",1,11368,40.7450815,-73.8643706,"CORONA AVENUE","NATIONAL STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",11,5,"21¡C","12¡C","17¡C","Morning","Summer"
"160","05/03/15","14:40",2,11212,40.6578502,-73.9164733,"ROCKAWAY PARKWAY","WILLMOHR STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",14,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"161","05/03/15","19:56",2,11201,40.6914161,-73.9959144,"STATE STREET","HENRY STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","PRESCRIPTION MEDICATION",19,5,"21¡C","12¡C","17¡C","Evening","Summer"
"162","05/03/15","20:00",2,11211,40.7025105,-73.9563531,"LEE AVENUE","RUTLEDGE STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","UNKNOWN","FAILURE TO YIELD RIGHT-OF-WAY",20,5,"21¡C","12¡C","17¡C","Evening","Summer"
"163","05/03/15","5:00",3,10001,40.7447605,-73.9951533,"WEST 24 STREET","7 AVENUE",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",5,5,"21¡C","12¡C","17¡C","Midnight","Summer"
"164","05/04/15","14:45",2,11222,40.729879,-73.9575944,"FRANKLIN STREET","GREENPOINT AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",14,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"165","05/04/15","16:00",2,11211,40.71076,-73.9531302,"BORINQUEN PLACE","SOUTH 1 STREET",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY",16,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"166","05/04/15","16:30",4,10458,40.8549744,-73.8925014,"BASSFORD AVENUE","EAST 183 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",16,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"167","05/04/15","19:37",1,11423,40.7270831,-73.7801693,"TROON ROAD","188 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,5,"21¡C","12¡C","17¡C","Evening","Summer"
"168","05/04/15","7:20",1,11358,40.7515459,-73.803787,"PIGEON MEADOW ROAD","LABURNUM AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",7,5,"21¡C","12¡C","17¡C","Morning","Summer"
"169","05/05/15","13:46",4,10463,40.8789244,-73.9047866,"WEST 231 STREET","BROADWAY",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",13,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"170","05/05/15","21:15",3,10038,40.7134676,-73.9985824,"WORTH STREET","PARK ROW",1,0,0,0,1,0,0,0,"VAN","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",21,5,"21¡C","12¡C","17¡C","Evening","Summer"
"171","05/05/15","3:15",3,10012,40.727095,-73.9915539,"BOWERY","EAST 4 STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","TRAFFIC CONTROL DISREGARDED",3,5,"21¡C","12¡C","17¡C","Midnight","Summer"
"172","05/06/15","10:55",3,10020,40.7592705,-73.9808868,"WEST 49 STREET","AVENUE OF THE AMERICAS",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",10,5,"21¡C","12¡C","17¡C","Morning","Summer"
"173","05/06/15","14:50",2,11211,40.7139556,-73.9425841,"HUMBOLDT STREET","DEVOE STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",14,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"174","05/06/15","18:00",2,11222,40.7325721,-73.9520107,"MCGUINNESS BOULEVARD","INDIA STREET",1,0,0,0,1,0,0,0,"BICYCLE","UNKNOWN","FAILURE TO YIELD RIGHT-OF-WAY",18,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"175","05/06/15","19:45",2,11211,40.7074057,-73.9599387,"DIVISION AVENUE","HAVEMEYER STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,5,"21¡C","12¡C","17¡C","Evening","Summer"
"176","05/06/15","23:00",3,10002,40.7219211,-73.9900393,"ELDRIDGE STREET","STANTON STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",23,5,"21¡C","12¡C","17¡C","Evening","Summer"
"177","05/07/15","0:20",4,10456,40.8357786,-73.9164739,"GRAND CONCOURSE","EAST 168 STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",0,5,"21¡C","12¡C","17¡C","Midnight","Summer"
"178","05/07/15","10:10",2,11206,40.7019114,-73.936979,"BUSHWICK AVENUE","FLUSHING AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",10,5,"21¡C","12¡C","17¡C","Morning","Summer"
"179","05/07/15","19:00",1,11103,40.7679637,-73.9116817,"STEINWAY STREET","25 AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,5,"21¡C","12¡C","17¡C","Evening","Summer"
"180","05/07/15","21:00",3,10016,40.7509045,-73.9806727,"195 STREET","SAGAMORE AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FATIGUED/DROWSY",21,5,"21¡C","12¡C","17¡C","Evening","Summer"
"181","05/07/15","8:05",2,11229,40.6065644,-73.9507652,"AVENUE R","EAST 22 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",8,5,"21¡C","12¡C","17¡C","Morning","Summer"
"182","05/07/15","9:15",2,11204,40.6277386,-73.9815658,"18 AVENUE","50 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",9,5,"21¡C","12¡C","17¡C","Morning","Summer"
"183","05/08/15","14:25",3,10023,40.7738755,-73.9822257,"BROADWAY","WEST 66 STREET",1,0,0,0,1,0,0,0,"BICYCLE","UNKNOWN","DRIVER INATTENTION/DISTRACTION",14,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"184","05/08/15","15:11",3,10009,40.7294318,-73.978027,"EAST 14 STREET","AVENUE B",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",15,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"185","05/08/15","9:15",3,10019,40.7683816,-73.992805,"WEST 54 STREET","11 AVENUE",1,0,0,0,1,0,0,0,"LARGE COM VEH(6 OR MORE TIRES)","BICYCLE","DRIVER INATTENTION/DISTRACTION",9,5,"21¡C","12¡C","17¡C","Morning","Summer"
"186","05/09/15","11:20",1,11101,40.7529383,-73.9220387,"NORTHERN BOULEVARD","36 AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","PRESCRIPTION MEDICATION",11,5,"21¡C","12¡C","17¡C","Morning","Summer"
"187","05/09/15","19:30",3,10002,40.7192038,-73.9903644,"DELANCEY STREET","ALLEN STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,5,"21¡C","12¡C","17¡C","Evening","Summer"
"188","05/09/15","21:18",2,11216,40.6760949,-73.9499135,"WESTCHESTER AVENUE","SHERIDAN EXPRESSWAY",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",21,5,"21¡C","12¡C","17¡C","Evening","Summer"
"189","05/09/15","21:20",2,11219,40.6354474,-73.9988507,"53 STREET","11 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",21,5,"21¡C","12¡C","17¡C","Evening","Summer"
"190","05/09/15","23:35",3,10025,40.7916628,-73.9646839,"CENTRAL PARK WEST","WEST 96 STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",23,5,"21¡C","12¡C","17¡C","Evening","Summer"
"191","05/09/15","5:20",2,11206,40.7002122,-73.9538878,"LEE AVENUE","LORIMER STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","DRIVER INATTENTION/DISTRACTION",5,5,"21¡C","12¡C","17¡C","Midnight","Summer"
"192","05/10/15","13:35",3,10019,40.7629663,-73.9739693,"EAST 57 STREET","5 AVENUE",1,0,0,0,1,0,0,0,"BICYCLE","TAXI","FATIGUED/DROWSY",13,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"193","05/10/15","15:35",2,11211,40.7130863,-73.9441467,"GRAHAM AVENUE","AINSLIE STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","TRAFFIC CONTROL DISREGARDED",15,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"194","05/10/15","16:24",2,11236,40.6396377,-73.9153214,"EAST 82 STREET","FARRAGUT ROAD",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
"195","05/10/15","22:15",1,11101,40.7446585,-73.9485231,"21 STREET","JACKSON AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TRAFFIC CONTROL DISREGARDED",22,5,"21¡C","12¡C","17¡C","Evening","Summer"
"196","05/10/15","22:20",3,10036,40.759626,-73.9954735,"10 AVENUE","WEST 42 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",22,5,"21¡C","12¡C","17¡C","Evening","Summer"
"197","05/11/15","14:00",1,11413,40.6788433,-73.754179,"VANDERBILT AVENUE","PARK AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INEXPERIENCE",14,5,"21¡C","12¡C","17¡C","Afternoon","Summer"
